'07/04/2021 21:36:34.175584', '66132', '61715', '1531'
'07/04/2021 21:36:34.180256', '66127', '61720', '1171'
'07/04/2021 21:36:34.185398', '66141', '61721', '2145'
'07/04/2021 21:36:34.190512', '66150', '61720', '2514'
'07/04/2021 21:36:34.195631', '66156', '61725', '1515'
'07/04/2021 21:36:34.200311', '66155', '61725', '1173'
'07/04/2021 21:36:34.205436', '66167', '61725', '2158'
'07/04/2021 21:36:34.210550', '66176', '61732', '2512'
'07/04/2021 21:36:34.215664', '66186', '61734', '1520'
'07/04/2021 21:36:34.220357', '66183', '61737', '1184'
'07/04/2021 21:36:34.225529', '66197', '61740', '2160'
'07/04/2021 21:36:34.230594', '66208', '61744', '2512'
'07/04/2021 21:36:34.235284', '66213', '61744', '1589'
'07/04/2021 21:36:34.240430', '66221', '61745', '1190'
'07/04/2021 21:36:34.245549', '66238', '61747', '2166'
'07/04/2021 21:36:34.250682', '66242', '61751', '2499'
'07/04/2021 21:36:34.255387', '66246', '61758', '1568'
'07/04/2021 21:36:34.260513', '66262', '61757', '1200'
'07/04/2021 21:36:34.265659', '66266', '61757', '2192'
'07/04/2021 21:36:34.270667', '66274', '61763', '2482'
'07/04/2021 21:36:34.275445', '66285', '61769', '1548'
'07/04/2021 21:36:34.280579', '66286', '61769', '1204'
'07/04/2021 21:36:34.285662', '66295', '61767', '2182'
'07/04/2021 21:36:34.290364', '66294', '61769', '2534'
'07/04/2021 21:36:34.295450', '66296', '61770', '1552'
'07/04/2021 21:36:34.300550', '66294', '61760', '1202'
'07/04/2021 21:36:34.305627', '66280', '61756', '2176'
'07/04/2021 21:36:34.310347', '66258', '61745', '2514'
'07/04/2021 21:36:34.315427', '66231', '61730', '1552'
'07/04/2021 21:36:34.320543', '66214', '61719', '1207'
'07/04/2021 21:36:34.325366', '66179', '61697', '2139'
'07/04/2021 21:36:34.330491', '66138', '61682', '2507'
'07/04/2021 21:36:34.335860', '66112', '61666', '1488'
'07/04/2021 21:36:34.340574', '66057', '61645', '1205'
'07/04/2021 21:36:34.345683', '66019', '61625', '2182'
'07/04/2021 21:36:34.350392', '65970', '61608', '2523'
'07/04/2021 21:36:34.355518', '65928', '61584', '1543'
'07/04/2021 21:36:34.360619', '65887', '61567', '1218'
'07/04/2021 21:36:34.365352', '65852', '61548', '2139'
'07/04/2021 21:36:34.370488', '65810', '61531', '2501'
'07/04/2021 21:36:34.375592', '65777', '61518', '1520'
'07/04/2021 21:36:34.380729', '65739', '61503', '1220'
'07/04/2021 21:36:34.385446', '65703', '61488', '2156'
'07/04/2021 21:36:34.390568', '65679', '61480', '2509'
'07/04/2021 21:36:34.395695', '65653', '61469', '1515'
'07/04/2021 21:36:34.400415', '65618', '61459', '1193'
'07/04/2021 21:36:34.405548', '65599', '61452', '2176'
'07/04/2021 21:36:34.410680', '65585', '61443', '2498'
'07/04/2021 21:36:34.415405', '65562', '61435', '1574'
'07/04/2021 21:36:34.420549', '65549', '61434', '1219'
'07/04/2021 21:36:34.426373', '65541', '61436', '2288'
'07/04/2021 21:36:34.431954', '65531', '61426', '2290'
'07/04/2021 21:36:34.435524', '65515', '61426', '1555'
'07/04/2021 21:36:34.440651', '65512', '61424', '1233'
'07/04/2021 21:36:34.445391', '65507', '61422', '2160'
'07/04/2021 21:36:34.450548', '65504', '61423', '2512'
'07/04/2021 21:36:34.455695', '65506', '61423', '1506'
'07/04/2021 21:36:34.460457', '65506', '61426', '1194'
'07/04/2021 21:36:34.465592', '65502', '61429', '2188'
'07/04/2021 21:36:34.470427', '65512', '61430', '2531'
'07/04/2021 21:36:34.475579', '65512', '61429', '1549'
'07/04/2021 21:36:34.480750', '65521', '61439', '1243'
'07/04/2021 21:36:34.485526', '65526', '61439', '2181'
'07/04/2021 21:36:34.490680', '65535', '61448', '2502'
'07/04/2021 21:36:34.495417', '65548', '61446', '1566'
'07/04/2021 21:36:34.500567', '65551', '61458', '1213'
'07/04/2021 21:36:34.505736', '65570', '61462', '2199'
'07/04/2021 21:36:34.510510', '65586', '61466', '2514'
'07/04/2021 21:36:34.515662', '65595', '61476', '1526'
'07/04/2021 21:36:34.522024', '65614', '61480', '1488'
'07/04/2021 21:36:34.525639', '65623', '61486', '2192'
'07/04/2021 21:36:34.530562', '65630', '61488', '2515'
'07/04/2021 21:36:34.535642', '65647', '61495', '1522'
'07/04/2021 21:36:34.540752', '65660', '61500', '1242'
'07/04/2021 21:36:34.545817', '65667', '61505', '2219'
'07/04/2021 21:36:34.550534', '65675', '61512', '2512'
'07/04/2021 21:36:34.555601', '65685', '61516', '1517'
'07/04/2021 21:36:34.560716', '65702', '61516', '1216'
'07/04/2021 21:36:34.565796', '65705', '61519', '2195'
'07/04/2021 21:36:34.570509', '65706', '61520', '2515'
'07/04/2021 21:36:34.575458', '65716', '61527', '1558'
'07/04/2021 21:36:34.580829', '65728', '61524', '1250'
'07/04/2021 21:36:34.585570', '65730', '61526', '2177'
'07/04/2021 21:36:34.590681', '65732', '61526', '2505'
'07/04/2021 21:36:34.595782', '65738', '61528', '1507'
'07/04/2021 21:36:34.600510', '65737', '61531', '1202'
'07/04/2021 21:36:34.605594', '65735', '61528', '2190'
'07/04/2021 21:36:34.610725', '65748', '61526', '2503'
'07/04/2021 21:36:34.615817', '65752', '61530', '1507'
'07/04/2021 21:36:34.620551', '65742', '61529', '1216'
'07/04/2021 21:36:34.625666', '65745', '61535', '2193'
'07/04/2021 21:36:34.631577', '65754', '61535', '2350'
'07/04/2021 21:36:34.635525', '65747', '61527', '1523'
'07/04/2021 21:36:34.641840', '65755', '61531', '1421'
'07/04/2021 21:36:34.645936', '65755', '61528', '2221'
'07/04/2021 21:36:34.650605', '65755', '61535', '2496'
'07/04/2021 21:36:34.655700', '65755', '61533', '1507'
'07/04/2021 21:36:34.660803', '65755', '61528', '1232'
'07/04/2021 21:36:34.665900', '65755', '61537', '2216'
'07/04/2021 21:36:34.670579', '65755', '61534', '2509'
'07/04/2021 21:36:34.675688', '65765', '61528', '1519'
'07/04/2021 21:36:34.680803', '65769', '61534', '1247'
'07/04/2021 21:36:34.685933', '65767', '61532', '2227'
'07/04/2021 21:36:34.690609', '65760', '61536', '2509'
'07/04/2021 21:36:34.696068', '65769', '61533', '1473'
'07/04/2021 21:36:34.701080', '65774', '61535', '1291'
'07/04/2021 21:36:34.705771', '65780', '61538', '2193'
'07/04/2021 21:36:34.710891', '65771', '61539', '2468'
'07/04/2021 21:36:34.715581', '65776', '61537', '1561'
'07/04/2021 21:36:34.720702', '65782', '61538', '1242'
'07/04/2021 21:36:34.725820', '65784', '61543', '2221'
'07/04/2021 21:36:34.730951', '65790', '61539', '2471'
'07/04/2021 21:36:34.735925', '65790', '61543', '1490'
'07/04/2021 21:36:34.740868', '65798', '61545', '1260'
'07/04/2021 21:36:34.745558', '65808', '61549', '2174'
'07/04/2021 21:36:34.750685', '65806', '61553', '2499'
'07/04/2021 21:36:34.755819', '65821', '61548', '1499'
'07/04/2021 21:36:34.760950', '65825', '61553', '1264'
'07/04/2021 21:36:34.765659', '65822', '61558', '2189'
'07/04/2021 21:36:34.771080', '65830', '61559', '2416'
'07/04/2021 21:36:34.775875', '65841', '61563', '1488'
'07/04/2021 21:36:34.780973', '65846', '61568', '1264'
'07/04/2021 21:36:34.785653', '65842', '61564', '2187'
'07/04/2021 21:36:34.790756', '65855', '61567', '2480'
'07/04/2021 21:36:34.795823', '65862', '61567', '1488'
'07/04/2021 21:36:34.800944', '65872', '61573', '1263'
'07/04/2021 21:36:34.805628', '65877', '61578', '2183'
'07/04/2021 21:36:34.810740', '65883', '61581', '2491'
'07/04/2021 21:36:34.815812', '65890', '61579', '1502'
'07/04/2021 21:36:34.821403', '65899', '61581', '1337'
'07/04/2021 21:36:34.825728', '65905', '61588', '2190'
'07/04/2021 21:36:34.830672', '65911', '61589', '2496'
'07/04/2021 21:36:34.836426', '65918', '61592', '1408'
'07/04/2021 21:36:34.841925', '65928', '61592', '1451'
'07/04/2021 21:36:34.845832', '65933', '61595', '2221'
'07/04/2021 21:36:34.850966', '65945', '61602', '2451'
'07/04/2021 21:36:34.855669', '65950', '61606', '1514'
'07/04/2021 21:36:34.860782', '65955', '61612', '1232'
'07/04/2021 21:36:34.865909', '65963', '61615', '2224'
'07/04/2021 21:36:34.870660', '65973', '61614', '2493'
'07/04/2021 21:36:34.875784', '65974', '61617', '1487'
'07/04/2021 21:36:34.880932', '65991', '61627', '1264'
'07/04/2021 21:36:34.885660', '66001', '61625', '2202'
'07/04/2021 21:36:34.890782', '66003', '61625', '2480'
'07/04/2021 21:36:34.895933', '66021', '61635', '1465'
'07/04/2021 21:36:34.901039', '66031', '61634', '1277'
'07/04/2021 21:36:34.905773', '66033', '61641', '2227'
'07/04/2021 21:36:34.910932', '66046', '61644', '2465'
'07/04/2021 21:36:34.916037', '66062', '61648', '1445'
'07/04/2021 21:36:34.920782', '66060', '61657', '1237'
'07/04/2021 21:36:34.925941', '66071', '61654', '2253'
'07/04/2021 21:36:34.931094', '66078', '61647', '2440'
'07/04/2021 21:36:34.935823', '66070', '61649', '1474'
'07/04/2021 21:36:34.940864', '66068', '61646', '1239'
'07/04/2021 21:36:34.945736', '66062', '61638', '2229'
'07/04/2021 21:36:34.950873', '66036', '61628', '2480'
'07/04/2021 21:36:34.955993', '66015', '61615', '1454'
'07/04/2021 21:36:34.960761', '65977', '61598', '1237'
'07/04/2021 21:36:34.965933', '65936', '61579', '2269'
'07/04/2021 21:36:34.971081', '65908', '61563', '2446'
'07/04/2021 21:36:34.975823', '65861', '61543', '1470'
'07/04/2021 21:36:34.980973', '65811', '61524', '1262'
'07/04/2021 21:36:34.985766', '65771', '61504', '2234'
'07/04/2021 21:36:34.990943', '65710', '61483', '2455'
'07/04/2021 21:36:34.995714', '65673', '61461', '1472'
'07/04/2021 21:36:35.000857', '65619', '61442', '1251'
'07/04/2021 21:36:35.005996', '65569', '61421', '2281'
'07/04/2021 21:36:35.010772', '65527', '61400', '2483'
'07/04/2021 21:36:35.015949', '65477', '61388', '1438'
'07/04/2021 21:36:35.021165', '65435', '61372', '1318'
'07/04/2021 21:36:35.026002', '65393', '61355', '2279'
'07/04/2021 21:36:35.030730', '65350', '61339', '2490'
'07/04/2021 21:36:35.035748', '65312', '61325', '1451'
'07/04/2021 21:36:35.040831', '65286', '61311', '1244'
'07/04/2021 21:36:35.048590', '65259', '61301', '2565'
'07/04/2021 21:36:35.051080', '65226', '61291', '2432'
'07/04/2021 21:36:35.055732', '65197', '61283', '1458'
'07/04/2021 21:36:35.060764', '65179', '61271', '1223'
'07/04/2021 21:36:35.065850', '65158', '61267', '2260'
'07/04/2021 21:36:35.071315', '65150', '61266', '2394'
'07/04/2021 21:36:35.075974', '65134', '61256', '1436'
'07/04/2021 21:36:35.081052', '65122', '61256', '1287'
'07/04/2021 21:36:35.086136', '65114', '61260', '2318'
'07/04/2021 21:36:35.090803', '65112', '61251', '2494'
'07/04/2021 21:36:35.095884', '65113', '61254', '1441'
'07/04/2021 21:36:35.100972', '65117', '61265', '1253'
'07/04/2021 21:36:35.106050', '65116', '61260', '2297'
'07/04/2021 21:36:35.111145', '65114', '61262', '2421'
'07/04/2021 21:36:35.115805', '65109', '61270', '1434'
'07/04/2021 21:36:35.121474', '65119', '61271', '1351'
'07/04/2021 21:36:35.125871', '65134', '61279', '2270'
'07/04/2021 21:36:35.130835', '65138', '61285', '2487'
'07/04/2021 21:36:35.135940', '65154', '61283', '1424'
'07/04/2021 21:36:35.141036', '65166', '61294', '1280'
'07/04/2021 21:36:35.145986', '65177', '61298', '2289'
'07/04/2021 21:36:35.150874', '65183', '61308', '2481'
'07/04/2021 21:36:35.155980', '65200', '61308', '1419'
'07/04/2021 21:36:35.161081', '65214', '61316', '1283'
'07/04/2021 21:36:35.166192', '65230', '61323', '2326'
'07/04/2021 21:36:35.170992', '65235', '61335', '2459'
'07/04/2021 21:36:35.176108', '65250', '61334', '1406'
'07/04/2021 21:36:35.181298', '65259', '61341', '1331'
'07/04/2021 21:36:35.185988', '65265', '61347', '2309'
'07/04/2021 21:36:35.191100', '65280', '61352', '2453'
'07/04/2021 21:36:35.196226', '65288', '61354', '1392'
'07/04/2021 21:36:35.200911', '65293', '61359', '1257'
'07/04/2021 21:36:35.206022', '65300', '61361', '2299'
'07/04/2021 21:36:35.211157', '65316', '61365', '2417'
'07/04/2021 21:36:35.215844', '65315', '61364', '1429'
'07/04/2021 21:36:35.220971', '65314', '61370', '1258'
'07/04/2021 21:36:35.226089', '65320', '61369', '2306'
'07/04/2021 21:36:35.231223', '65323', '61374', '2411'
'07/04/2021 21:36:35.235924', '65323', '61370', '1427'
'07/04/2021 21:36:35.241052', '65322', '61371', '1285'
'07/04/2021 21:36:35.246288', '65329', '61371', '2341'
'07/04/2021 21:36:35.251509', '65330', '61370', '2358'
'07/04/2021 21:36:35.256216', '65330', '61369', '1378'
'07/04/2021 21:36:35.260933', '65334', '61375', '1258'
'07/04/2021 21:36:35.266072', '65334', '61372', '2313'
'07/04/2021 21:36:35.271643', '65334', '61375', '2299'
'07/04/2021 21:36:35.276022', '65337', '61378', '1395'
'07/04/2021 21:36:35.281140', '65335', '61383', '1285'
'07/04/2021 21:36:35.286225', '65337', '61382', '2320'
'07/04/2021 21:36:35.290949', '65334', '61383', '2446'
'07/04/2021 21:36:35.296014', '65337', '61382', '1393'
'07/04/2021 21:36:35.301126', '65344', '61383', '1287'
'07/04/2021 21:36:35.306204', '65342', '61383', '2331'
'07/04/2021 21:36:35.310933', '65343', '61385', '2463'
'07/04/2021 21:36:35.316004', '65344', '61388', '1406'
'07/04/2021 21:36:35.321127', '65354', '61394', '1280'
'07/04/2021 21:36:35.326271', '65355', '61393', '2320'
'07/04/2021 21:36:35.331223', '65356', '61399', '2406'
'07/04/2021 21:36:35.335960', '65359', '61399', '1423'
'07/04/2021 21:36:35.341069', '65363', '61410', '1290'
'07/04/2021 21:36:35.346174', '65368', '61418', '2335'
'07/04/2021 21:36:35.350997', '65372', '61416', '2449'
'07/04/2021 21:36:35.356067', '65375', '61418', '1393'
'07/04/2021 21:36:35.361180', '65383', '61424', '1299'
'07/04/2021 21:36:35.366310', '65386', '61426', '2346'
'07/04/2021 21:36:35.371051', '65388', '61429', '2451'
'07/04/2021 21:36:35.376181', '65392', '61429', '1392'
'07/04/2021 21:36:35.381324', '65404', '61437', '1333'
'07/04/2021 21:36:35.386038', '65402', '61438', '2310'
'07/04/2021 21:36:35.391166', '65410', '61444', '2421'
'07/04/2021 21:36:35.396303', '65414', '61445', '1369'
'07/04/2021 21:36:35.401024', '65418', '61452', '1269'
'07/04/2021 21:36:35.406155', '65422', '61453', '2331'
'07/04/2021 21:36:35.411295', '65433', '61455', '2397'
'07/04/2021 21:36:35.416013', '65433', '61458', '1403'
'07/04/2021 21:36:35.421157', '65443', '61462', '1283'
'07/04/2021 21:36:35.426304', '65446', '61468', '2343'
'07/04/2021 21:36:35.431093', '65451', '61471', '2446'
'07/04/2021 21:36:35.436215', '65458', '61475', '1373'
'07/04/2021 21:36:35.441362', '65468', '61474', '1330'
'07/04/2021 21:36:35.446133', '65472', '61486', '2339'
'07/04/2021 21:36:35.451097', '65480', '61485', '2442'
'07/04/2021 21:36:35.456372', '65494', '61491', '1360'
'07/04/2021 21:36:35.461144', '65495', '61493', '1287'
'07/04/2021 21:36:35.466369', '65500', '61496', '2352'
'07/04/2021 21:36:35.471194', '65509', '61498', '2417'
'07/04/2021 21:36:35.476362', '65511', '61503', '1362'
'07/04/2021 21:36:35.481140', '65519', '61504', '1288'
'07/04/2021 21:36:35.486304', '65523', '61512', '2345'
'07/04/2021 21:36:35.491052', '65537', '61512', '2443'
'07/04/2021 21:36:35.496192', '65534', '61516', '1377'
'07/04/2021 21:36:35.501362', '65545', '61518', '1339'
'07/04/2021 21:36:35.506144', '65551', '61518', '2324'
'07/04/2021 21:36:35.511324', '65556', '61525', '2398'
'07/04/2021 21:36:35.516093', '65571', '61531', '1397'
'07/04/2021 21:36:35.523925', '65572', '61531', '1938'
'07/04/2021 21:36:35.526071', '65589', '61541', '2314'
'07/04/2021 21:36:35.531243', '65595', '61539', '2406'
'07/04/2021 21:36:35.536135', '65607', '61547', '1387'
'07/04/2021 21:36:35.541217', '65604', '61552', '1299'
'07/04/2021 21:36:35.546287', '65618', '61550', '2325'
'07/04/2021 21:36:35.551372', '65615', '61554', '2378'
'07/04/2021 21:36:35.556079', '65617', '61554', '1384'
'07/04/2021 21:36:35.561166', '65606', '61551', '1293'
'07/04/2021 21:36:35.566296', '65599', '61540', '2346'
'07/04/2021 21:36:35.571401', '65586', '61530', '2393'
'07/04/2021 21:36:35.576465', '65556', '61521', '1357'
'07/04/2021 21:36:35.581106', '65520', '61501', '1281'
'07/04/2021 21:36:35.586104', '65479', '61486', '2314'
'07/04/2021 21:36:35.591483', '65438', '61462', '2370'
'07/04/2021 21:36:35.596136', '65383', '61434', '1383'
'07/04/2021 21:36:35.601235', '65315', '61407', '1302'
'07/04/2021 21:36:35.606319', '65248', '61381', '2352'
'07/04/2021 21:36:35.611419', '65176', '61348', '2382'
'07/04/2021 21:36:35.616501', '65106', '61315', '1345'
'07/04/2021 21:36:35.621166', '65031', '61286', '1296'
'07/04/2021 21:36:35.626254', '64957', '61253', '2347'
'07/04/2021 21:36:35.631357', '64873', '61223', '2397'
'07/04/2021 21:36:35.636453', '64800', '61192', '1356'
'07/04/2021 21:36:35.641113', '64716', '61162', '1282'
'07/04/2021 21:36:35.646221', '64646', '61130', '2334'
'07/04/2021 21:36:35.651326', '64585', '61110', '2403'
'07/04/2021 21:36:35.656245', '64526', '61079', '1374'
'07/04/2021 21:36:35.661435', '64463', '61059', '1342'
'07/04/2021 21:36:35.666529', '64413', '61035', '2374'
'07/04/2021 21:36:35.671262', '64362', '61019', '2417'
'07/04/2021 21:36:35.676398', '64321', '61006', '1369'
'07/04/2021 21:36:35.681506', '64286', '60993', '1362'
'07/04/2021 21:36:35.686196', '64243', '60981', '2326'
'07/04/2021 21:36:35.691307', '64223', '60969', '2415'
'07/04/2021 21:36:35.696428', '64203', '60963', '1361'
'07/04/2021 21:36:35.701537', '64176', '60952', '1357'
'07/04/2021 21:36:35.706221', '64152', '60946', '2320'
'07/04/2021 21:36:35.711345', '64147', '60946', '2399'
'07/04/2021 21:36:35.716464', '64137', '60938', '1354'
'07/04/2021 21:36:35.721157', '64125', '60940', '1283'
'07/04/2021 21:36:35.726287', '64114', '60936', '2333'
'07/04/2021 21:36:35.731426', '64119', '60939', '2384'
'07/04/2021 21:36:35.736541', '64118', '60939', '1344'
'07/04/2021 21:36:35.741239', '64110', '60941', '1289'
'07/04/2021 21:36:35.746385', '64119', '60943', '2351'
'07/04/2021 21:36:35.751512', '64131', '60943', '2367'
'07/04/2021 21:36:35.756221', '64132', '60950', '1381'
'07/04/2021 21:36:35.761551', '64149', '60956', '1357'
'07/04/2021 21:36:35.766245', '64164', '60963', '2326'
'07/04/2021 21:36:35.771950', '64178', '60969', '2240'
'07/04/2021 21:36:35.776369', '64200', '60977', '1346'
'07/04/2021 21:36:35.781460', '64216', '60986', '1323'
'07/04/2021 21:36:35.786561', '64228', '60993', '2359'
'07/04/2021 21:36:35.791239', '64242', '60999', '2419'
'07/04/2021 21:36:35.796347', '64266', '61007', '1355'
'07/04/2021 21:36:35.801428', '64285', '61013', '1328'
'07/04/2021 21:36:35.806539', '64297', '61021', '2350'
'07/04/2021 21:36:35.811223', '64308', '61026', '2416'
'07/04/2021 21:36:35.816343', '64324', '61032', '1358'
'07/04/2021 21:36:35.821430', '64336', '61036', '1344'
'07/04/2021 21:36:35.826391', '64351', '61043', '2351'
'07/04/2021 21:36:35.831370', '64356', '61045', '2416'
'07/04/2021 21:36:35.836486', '64363', '61044', '1350'
'07/04/2021 21:36:35.841581', '64366', '61046', '1345'
'07/04/2021 21:36:35.846303', '64374', '61052', '2335'
'07/04/2021 21:36:35.851408', '64382', '61053', '2399'
'07/04/2021 21:36:35.856537', '64381', '61054', '1344'
'07/04/2021 21:36:35.861561', '64382', '61052', '1346'
'07/04/2021 21:36:35.866462', '64374', '61047', '2350'
'07/04/2021 21:36:35.871285', '64378', '61049', '2410'
'07/04/2021 21:36:35.876403', '64379', '61047', '1353'
'07/04/2021 21:36:35.881543', '64383', '61051', '1346'
'07/04/2021 21:36:35.886250', '64377', '61042', '2327'
'07/04/2021 21:36:35.891373', '64371', '61042', '2397'
'07/04/2021 21:36:35.896525', '64377', '61047', '1330'
'07/04/2021 21:36:35.901639', '64374', '61042', '1353'
'07/04/2021 21:36:35.906368', '64371', '61043', '2336'
'07/04/2021 21:36:35.911527', '64369', '61041', '2359'
'07/04/2021 21:36:35.916640', '64369', '61037', '1319'
'07/04/2021 21:36:35.921373', '64362', '61042', '1307'
'07/04/2021 21:36:35.926529', '64364', '61040', '2357'
'07/04/2021 21:36:35.931671', '64367', '61038', '2342'
'07/04/2021 21:36:35.936399', '64365', '61044', '1361'
'07/04/2021 21:36:35.941549', '64370', '61044', '1344'
'07/04/2021 21:36:35.946304', '64376', '61039', '2320'
'07/04/2021 21:36:35.951433', '64373', '61042', '2384'
'07/04/2021 21:36:35.956565', '64386', '61042', '1347'
'07/04/2021 21:36:35.961337', '64398', '61047', '1319'
'07/04/2021 21:36:35.966479', '64392', '61052', '2350'
'07/04/2021 21:36:35.971973', '64410', '61052', '2276'
'07/04/2021 21:36:35.976501', '64409', '61058', '1346'
'07/04/2021 21:36:35.981631', '64419', '61060', '1370'
'07/04/2021 21:36:35.986313', '64429', '61067', '2334'
'07/04/2021 21:36:35.991447', '64430', '61068', '2384'
'07/04/2021 21:36:35.996570', '64447', '61072', '1328'
'07/04/2021 21:36:36.001693', '64460', '61076', '1378'
'07/04/2021 21:36:36.006399', '64457', '61078', '2346'
'07/04/2021 21:36:36.011523', '64473', '61083', '2374'
'07/04/2021 21:36:36.016664', '64486', '61087', '1315'
'07/04/2021 21:36:36.021403', '64496', '61095', '1311'
'07/04/2021 21:36:36.026595', '64511', '61096', '2350'
'07/04/2021 21:36:36.031703', '64525', '61103', '2333'
'07/04/2021 21:36:36.036392', '64533', '61105', '1351'
'07/04/2021 21:36:36.041481', '64547', '61112', '1317'
'07/04/2021 21:36:36.046566', '64569', '61121', '2355'
'07/04/2021 21:36:36.051652', '64586', '61126', '2345'
'07/04/2021 21:36:36.056360', '64596', '61135', '1360'
'07/04/2021 21:36:36.061447', '64611', '61141', '1319'
'07/04/2021 21:36:36.066360', '64639', '61148', '2335'
'07/04/2021 21:36:36.071500', '64656', '61153', '2370'
'07/04/2021 21:36:36.077025', '64679', '61165', '1286'
'07/04/2021 21:36:36.081362', '64690', '61170', '1296'
'07/04/2021 21:36:36.086472', '64706', '61176', '2335'
'07/04/2021 21:36:36.091574', '64723', '61184', '2365'
'07/04/2021 21:36:36.096695', '64736', '61189', '1328'
'07/04/2021 21:36:36.101407', '64750', '61189', '1317'
'07/04/2021 21:36:36.106531', '64762', '61203', '2362'
'07/04/2021 21:36:36.111631', '64782', '61206', '2352'
'07/04/2021 21:36:36.116753', '64796', '61213', '1315'
'07/04/2021 21:36:36.121465', '64804', '61224', '1321'
'07/04/2021 21:36:36.126571', '64820', '61223', '2354'
'07/04/2021 21:36:36.131697', '64837', '61228', '2343'
'07/04/2021 21:36:36.136408', '64848', '61234', '1362'
'07/04/2021 21:36:36.141544', '64858', '61236', '1338'
'07/04/2021 21:36:36.146662', '64882', '61245', '2375'
'07/04/2021 21:36:36.151784', '64902', '61249', '2320'
'07/04/2021 21:36:36.156531', '64908', '61257', '1340'
'07/04/2021 21:36:36.161649', '64927', '61267', '1353'
'07/04/2021 21:36:36.167620', '64938', '61270', '2446'
'07/04/2021 21:36:36.171601', '64954', '61282', '2336'
'07/04/2021 21:36:36.176640', '64967', '61285', '1337'
'07/04/2021 21:36:36.181849', '64978', '61289', '1404'
'07/04/2021 21:36:36.186588', '64981', '61293', '2359'
'07/04/2021 21:36:36.191749', '64991', '61294', '2329'
'07/04/2021 21:36:36.196499', '64983', '61290', '1350'
'07/04/2021 21:36:36.201625', '64971', '61284', '1355'
'07/04/2021 21:36:36.206769', '64960', '61278', '2375'
'07/04/2021 21:36:36.211541', '64925', '61263', '2371'
'07/04/2021 21:36:36.216683', '64890', '61242', '1328'
'07/04/2021 21:36:36.221811', '64847', '61220', '1397'
'07/04/2021 21:36:36.226564', '64779', '61200', '2363'
'07/04/2021 21:36:36.231729', '64721', '61169', '2338'
'07/04/2021 21:36:36.236479', '64649', '61137', '1354'
'07/04/2021 21:36:36.241619', '64567', '61106', '1345'
'07/04/2021 21:36:36.246770', '64492', '61070', '2384'
'07/04/2021 21:36:36.251545', '64404', '61033', '2380'
'07/04/2021 21:36:36.256714', '64320', '60999', '1321'
'07/04/2021 21:36:36.261467', '64240', '60961', '1323'
'07/04/2021 21:36:36.266603', '64153', '60933', '2372'
'07/04/2021 21:36:36.272058', '64075', '60893', '2238'
'07/04/2021 21:36:36.277659', '64001', '60866', '1219'
'07/04/2021 21:36:36.281867', '63936', '60835', '1388'
'07/04/2021 21:36:36.286514', '63873', '60809', '2338'
'07/04/2021 21:36:36.291586', '63814', '60788', '2368'
'07/04/2021 21:36:36.296666', '63778', '60770', '1331'
'07/04/2021 21:36:36.301729', '63732', '60751', '1374'
'07/04/2021 21:36:36.306802', '63703', '60739', '2389'
'07/04/2021 21:36:36.311878', '63672', '60729', '2315'
'07/04/2021 21:36:36.316513', '63643', '60721', '1360'
'07/04/2021 21:36:36.321597', '63635', '60716', '1344'
'07/04/2021 21:36:36.327152', '63625', '60714', '2426'
'07/04/2021 21:36:36.331868', '63621', '60707', '2326'
'07/04/2021 21:36:36.336513', '63614', '60711', '1373'
'07/04/2021 21:36:36.341606', '63615', '60708', '1355'
'07/04/2021 21:36:36.346691', '63621', '60711', '2378'
'07/04/2021 21:36:36.351784', '63627', '60719', '2336'
'07/04/2021 21:36:36.356873', '63630', '60721', '1335'
'07/04/2021 21:36:36.361529', '63642', '60733', '1342'
'07/04/2021 21:36:36.366633', '63665', '60737', '2370'
'07/04/2021 21:36:36.372401', '63675', '60742', '2187'
'07/04/2021 21:36:36.377822', '63691', '60750', '1218'
'07/04/2021 21:36:36.381634', '63701', '60754', '1344'
'07/04/2021 21:36:36.386746', '63727', '60766', '2384'
'07/04/2021 21:36:36.391850', '63740', '60770', '2332'
'07/04/2021 21:36:36.396953', '63756', '60780', '1317'
'07/04/2021 21:36:36.401635', '63784', '60793', '1354'
'07/04/2021 21:36:36.406729', '63812', '60802', '2384'
'07/04/2021 21:36:36.411837', '63833', '60816', '2329'
'07/04/2021 21:36:36.416952', '63855', '60823', '1309'
'07/04/2021 21:36:36.421642', '63886', '60840', '1351'
'07/04/2021 21:36:36.426749', '63913', '60852', '2377'
'07/04/2021 21:36:36.431961', '63943', '60860', '2302'
'07/04/2021 21:36:36.436650', '63965', '60872', '1342'
'07/04/2021 21:36:36.441767', '63987', '60881', '1373'
'07/04/2021 21:36:36.446877', '64015', '60892', '2400'
'07/04/2021 21:36:36.451561', '64033', '60896', '2391'
'07/04/2021 21:36:36.456678', '64051', '60905', '1347'
'07/04/2021 21:36:36.461888', '64076', '60915', '1410'
'07/04/2021 21:36:36.466590', '64096', '60918', '2366'
'07/04/2021 21:36:36.471715', '64107', '60925', '2365'
'07/04/2021 21:36:36.476673', '64123', '60931', '1345'
'07/04/2021 21:36:36.483575', '64143', '60935', '1793'
'07/04/2021 21:36:36.486978', '64157', '60941', '2396'
'07/04/2021 21:36:36.491684', '64158', '60944', '2363'
'07/04/2021 21:36:36.496821', '64166', '60951', '1337'
'07/04/2021 21:36:36.501968', '64178', '60949', '1425'
